user,movie,prediction
4186,3923,1.7878951
362,3923,4.5
602,3923,4.5
1952,3923,1.8509676
452,3923,4.5
1181,3923,2.4390504
1470,3923,1.8385255
3401,3923,2.0059736
316,3923,4.5
3610,3923,2.2560978
278,3923,4.5
445,3923,4.5
245,3923,4.5
4802,3923,2.7922626
58,3923,4.5
546,3923,4.5
284,3923,4.5
2528,3923,3.864788
516,3927,4.5
4489,3927,3.5772243
137,3927,4.5
251,3927,4.5
458,3927,4.5
53,3927,4.5
362,3927,4.5
108,3927,4.5
193,3927,4.5
2905,3927,3.6351812
2962,3927,3.25927
44,3927,4.5
1875,3927,3.4877632
329,3927,4.5
984,3927,3.5908556
602,3927,4.5
3963,3927,3.150607
476,3927,4.5
5787,3927,4.5
696,3927,3.4149604
1306,3927,3.6771598
660,3927,3.1842618
2796,3927,2.6026113
40,3927,4.5
839,3927,4.375614
881,3927,3.6178548
3012,3927,3.4032915
92,3927,4.5
5054,3927,3.0997844
415,3927,4.5
117,3927,4.5
904,3927,2.8934326
4647,3927,2.8742595
3824,3927,3.4236102
4448,3927,4.3134
563,3927,4.5
3401,3927,3.6395319
366,3927,4.5
316,3927,4.5
461,3927,4.5
17,3927,4.5
381,3927,4.5
498,3927,4.5
441,3927,4.5
326,3927,4.5
537,3927,4.5
445,3927,4.5
549,3927,4.5
130,3927,4.5
624,3927,4.5
343,3927,4.5
129,3927,4.5
216,3927,4.5
240,3927,4.5
356,3927,4.5
245,3927,4.5
411,3927,4.5
558,3927,4.5
550,3927,4.5
678,3927,3.7891986
3746,3927,3.6084876
1383,3927,3.0678017
487,3927,4.5
639,3927,3.1747313
611,3927,4.5
58,3927,4.5
1860,3927,3.1069603
4728,3927,3.8732061
546,3927,4.5
5394,3927,4.5
424,3927,4.5
284,3927,4.5
42,3927,4.5
1851,3927,2.7314239
4467,3927,1.6114287
53,259,4.5
970,259,2.6060822
4169,259,2.528203
192,259,4.5
429,259,4.5
692,259,2.8943932
2489,259,2.9957156
202,259,4.5
1211,259,2.3039
1737,259,3.37428
549,259,4.5
443,259,4.5
1837,259,3.0743632
331,259,4.5
3821,259,1.9255946
2077,259,2.9392629
524,259,4.5
1611,259,2.9786723
1484,259,1.8309395
1912,259,1.5503103
3391,259,2.7628045
5394,259,4.5
123,259,4.5
302,259,4.5
5831,259,2.5557513
148,512,4.5
516,512,4.5
4169,512,2.3379865
329,512,4.5
602,512,4.5
305,512,4.5
1306,512,3.3889232
139,512,4.5
2131,512,3.0768497
1733,512,1.7543311
563,512,4.5
2841,512,2.9562163
3401,512,2.587199
1643,512,2.4740386
278,512,4.5
1737,512,3.3705091
445,512,4.5
1943,512,3.334926
1015,512,2.839742
245,512,4.5
550,512,4.5
352,512,4.5
1203,512,2.8481514
541,512,4.5
337,512,4.5
1851,512,2.102887
134,512,4.5
92,1595,4.5
531,1595,4.5
1737,1595,1.8913457
509,1595,4.5
550,1595,4.5
225,1664,4.5
4771,1664,4.7019753
1733,1773,4.5
352,1773,4.5
148,2054,4.5
463,2054,4.5
1088,2054,2.8461623
392,2054,4.5
1395,2054,2.7342336
1483,2054,1.377279
516,2054,4.5
1265,2054,4.5
53,2054,4.5
588,2054,4.5
321,2054,4.5
4126,2054,3.4971452
155,2054,4.5
34,2054,4.5
4517,2054,2.2588193
1165,2054,3.0861683
1500,2054,3.096139
436,2054,4.5
2583,2054,3.8266962
587,2054,4.5
26,2054,4.5
2023,2054,2.5507698
44,2054,4.5
192,2054,4.5
271,2054,4.5
329,2054,4.5
4610,2054,2.6838598
336,2054,4.5
223,2054,4.5
3792,2054,2.8900855
602,2054,4.5
1978,2054,2.495913
3963,2054,2.6166594
222,2054,4.5
601,2054,4.5
1824,2054,2.8921947
22,2054,4.5
372,2054,4.5
604,2054,4.5
5302,2054,4.5
319,2054,4.5
93,2054,4.5
225,2054,4.5
1506,2054,3.2620459
360,2054,4.5
476,2054,4.5
556,2054,4.5
1425,2054,3.0206017
355,2054,4.5
5450,2054,2.899577
1266,2054,4.0291843
2796,2054,2.4347694
146,2054,4.5
770,2054,2.7210588
1812,2054,3.0639727
715,2054,2.8399577
631,2054,4.5
699,2054,2.9232829
13,2054,4.5
308,2054,4.5
40,2054,4.5
429,2054,4.5
283,2054,4.5
479,2054,4.5
2071,2054,2.828504
431,2054,4.5
692,2054,2.8900034
881,2054,2.777608
402,2054,4.5
432,2054,4.5
306,2054,4.5
676,2054,2.5817707
3012,2054,2.0453148
646,2054,2.4207702
846,2054,3.6089697
840,2054,4.209578
48,2054,4.5
268,2054,4.5
1087,2054,3.1033378
2985,2054,2.355109
5488,2054,3.193338
2451,2054,2.7163792
92,2054,4.5
117,2054,4.5
3080,2054,3.2915797
1733,2054,2.3066278
309,2054,4.5
4478,2054,2.6787152
262,2054,4.5
4638,2054,2.5675473
1194,2054,2.5761833
563,2054,4.5
366,2054,4.5
179,2054,4.5
316,2054,4.5
461,2054,4.5
531,2054,4.5
462,2054,4.5
202,2054,4.5
3420,2054,1.6360645
3773,2054,3.1502202
1597,2054,2.5701313
1329,2054,2.7298024
1509,2054,2.7921948
4983,2054,2.7908614
610,2054,4.5
456,2054,4.5
441,2054,4.5
494,2054,4.5
445,2054,4.5
1779,2054,2.5901294
23,2054,4.5
176,2054,4.5
629,2054,4.5
791,2054,3.2951698
549,2054,4.5
2436,2054,2.9360209
624,2054,4.5
136,2054,4.5
453,2054,4.5
273,2054,4.5
343,2054,4.5
438,2054,4.5
532,2054,4.5
166,2054,4.5
1463,2054,3.7892656
2077,2054,2.5760992
543,2054,4.5
1317,2054,3.3630736
5053,2054,2.264759
533,2054,4.5
403,2054,4.5
509,2054,4.5
2350,2054,3.5049105
10,2054,4.5
102,2054,4.5
1755,2054,2.561063
1660,2054,2.5680203
1639,2054,3.2813978
45,2054,4.5
1611,2054,3.220736
216,2054,4.5
1447,2054,3.2124739
181,2054,4.5
240,2054,4.5
73,2054,4.5
245,2054,4.5
591,2054,4.5
1897,2054,2.7106295
3842,2054,3.3336911
62,2054,4.5
411,2054,4.5
482,2054,4.5
528,2054,4.5
550,2054,4.5
5723,2054,4.5
352,2054,4.5
195,2054,4.5
678,2054,3.7260087
1203,2054,2.9860337
3746,2054,2.786107
75,2054,4.5
151,2054,4.5
1579,2054,2.9185429
272,2054,4.5
1383,2054,2.434054
3041,2054,2.164324
109,2054,4.5
487,2054,4.5
639,2054,2.8971224
4802,2054,3.1748724
753,2054,3.6352963
58,2054,4.5
204,2054,4.5
83,2054,4.5
541,2054,4.5
1860,2054,2.2926714
147,2054,4.5
198,2054,4.5
5394,2054,4.5
424,2054,4.5
123,2054,4.5
342,2054,4.5
1448,2054,3.1916032
242,2054,4.5
284,2054,4.5
4934,2054,4.5
566,2054,4.5
1141,2054,2.5065541
3274,2054,3.4911008
571,2054,4.5
184,2054,4.5
302,2054,4.5
1202,2054,2.9518576
1101,2054,1.9675226
1851,2054,1.864073
3363,2054,2.380099
716,2054,3.2378783
2969,2054,3.3886304
18,2054,4.5
475,2054,4.5
934,2054,3.0154197
1117,2054,2.73815
5565,2054,4.5
1352,2239,3.9609175
4418,2239,4.5336056
1274,2239,3.2358623
587,2239,4.5
4277,2239,4.4836707
1425,2239,4.3091006
5492,2239,4.5
6002,2239,4.84027
339,2239,4.5
1748,2239,4.506263
1181,2239,3.2557662
35,2239,4.5
1015,2239,3.9420497
238,2239,4.5
691,2239,2.8778162
524,2239,4.5
267,2239,4.5
1343,2239,3.908045
5172,2239,4.5
1897,2239,4.196861
550,2239,4.5
3233,2239,4.093936
1268,2239,5.1821136
1285,2239,4.6883
192,2614,4.5
305,2614,4.5
278,2614,4.5
1943,2614,1.7199098
390,2614,4.5
53,2781,4.5
296,2781,4.5
560,2781,4.5
1186,2781,3.6776996
1181,2781,2.7974513
327,2781,4.5
3610,2781,1.5569382
278,2781,4.5
2641,2781,3.0828056
1447,2781,2.9629347
1941,2781,2.16786
424,2781,4.5
148,2941,4.5
193,2941,4.5
796,2941,2.8618708
3792,2941,3.3289764
333,2941,4.5
346,2941,4.5
5787,2941,4.5
556,2941,4.5
444,2941,4.5
291,2941,4.5
473,2941,4.5
3020,2941,3.4614406
146,2941,4.5
348,2941,4.5
5001,2941,4.1202044
178,2941,4.5
40,2941,4.5
470,2941,4.5
839,2941,3.6729388
1355,2941,3.8447952
1029,2941,3.6415563
5626,2941,3.454637
92,2941,4.5
5054,2941,3.4944904
2041,2941,3.4119039
366,2941,4.5
461,2941,4.5
531,2941,4.5
202,2941,4.5
324,2941,4.5
175,2941,4.5
721,2941,4.080766
594,2941,4.5
59,2941,4.5
1998,2941,3.3641384
438,2941,4.5
3430,2941,3.4803712
264,2941,4.5
635,2941,4.5
45,2941,4.5
1611,2941,3.0519516
240,2941,4.5
411,2941,4.5
678,2941,4.0699034
630,2941,4.5
265,2941,4.5
334,2941,4.5
1383,2941,3.2537773
639,2941,3.5285969
4802,2941,3.7496498
33,2941,4.5
198,2941,4.5
5902,2941,4.5
1285,2941,3.8023748
379,2941,4.5
5277,2941,3.2628007
6016,2941,2.0684032
1101,2941,1.8063442
3312,2941,2.8050232
2621,2941,2.4616733
4467,2941,1.9975463
5636,2941,2.8950536
2271,3025,3.673392
639,3025,3.227145
1897,3283,2.928847
1266,3449,4.836406
1181,3449,2.6611645
1941,3449,3.5153003
678,3449,3.7633247
1448,3449,3.2895255
184,3449,4.5
504,3648,4.5
5300,3819,4.7798853
1699,3819,4.5605416
5071,3819,4.5
5074,3819,3.948565
588,3819,4.5
1561,3819,4.481878
4418,3819,3.0005226
1243,3819,3.9842992
1274,3819,4.258954
2962,3819,2.930753
3017,3819,3.7531185
333,3819,4.5
727,3819,4.0110073
5787,3819,4.5
5761,3819,4.5
205,3819,4.5
2880,3819,4.216354
235,3819,4.5
1029,3819,4.553179
2803,3819,3.2989361
4478,3819,3.2227786
1182,3819,4.092234
358,3819,4.5
3277,3819,4.3025637
4589,3819,4.6672096
498,3819,4.5
1059,3819,3.3583841
537,3819,4.5
2991,3819,2.944887
161,3819,4.5
981,3819,3.8862824
1717,3819,4.544881
408,3819,4.5
1897,3819,4.066778
411,3819,4.5
3177,3819,3.6217384
550,3819,4.5
2544,3819,3.7936428
195,3819,4.5
5046,3819,2.7037697
3143,3819,3.4734535
515,3819,4.5
4802,3819,4.255415
1860,3819,2.9964774
525,3819,4.5
1228,3819,3.8172977
5394,3819,4.5
424,3819,4.5
131,3819,4.5
2008,3819,2.3802729
5019,3819,4.5
420,3819,4.5
1088,3826,2.1779451
4489,3826,3.1636145
85,3826,4.5
4186,3826,1.5608556
5074,3826,2.39314
2655,3826,2.3995533
5682,3826,4.5
970,3826,3.2321315
2247,3826,2.096934
5995,3826,4.5
5100,3826,1.5915667
362,3826,4.5
368,3826,4.5
2907,3826,3.6688037
3685,3826,2.1781504
1051,3826,2.550383
1752,3826,3.0396106
2962,3826,1.5315422
3626,3826,3.6381764
3411,3826,1.6195436
4774,3826,3.4965622
271,3826,4.5
1280,3826,2.8610792
329,3826,4.5
5891,3826,4.5
4305,3826,3.6494703
3792,3826,2.8560684
926,3826,3.532149
22,3826,4.5
372,3826,4.5
4386,3826,3.0274339
476,3826,4.5
4277,3826,3.6812863
5090,3826,3.1021557
4498,3826,2.224404
355,3826,4.5
2898,3826,2.9019122
386,3826,4.5
1723,3826,3.1116679
1266,3826,2.607641
770,3826,2.4804897
1812,3826,2.794046
4312,3826,2.629549
5539,3826,1.4352368
1137,3826,2.3878868
2380,3826,2.0861301
1952,3826,1.8984171
2911,3826,3.4755447
429,3826,4.5
692,3826,1.8568478
881,3826,2.3216305
402,3826,4.5
582,3826,4.5
3067,3826,2.7670453
5492,3826,4.5
306,3826,4.5
3012,3826,2.07387
2232,3826,2.8486774
1010,3826,1.5132879
2105,3826,2.0138009
92,3826,4.5
2892,3826,1.6573129
3332,3826,1.5738074
2895,3826,2.4775615
1733,3826,1.5648246
1181,3826,2.422156
1530,3826,2.361205
4445,3826,2.807807
5428,3826,2.5874195
1194,3826,3.7034297
4448,3826,3.216538
563,3826,4.5
4520,3826,3.1845229
3280,3826,1.7429662
61,3826,4.5
937,3826,3.3176064
531,3826,4.5
3410,3826,1.9162345
5598,3826,2.887811
462,3826,4.5
2060,3826,2.8721926
9,3826,4.5
2244,3826,1.185289
1969,3826,2.8625267
5453,3826,2.833765
1982,3826,2.1035972
721,3826,3.4891467
310,3826,4.5
3085,3826,1.7532392
445,3826,4.5
1340,3826,1.8889589
1779,3826,3.2959862
4682,3826,1.6167699
549,3826,4.5
2272,3826,2.9086933
648,3826,2.2511585
3158,3826,1.9478962
343,3826,4.5
1837,3826,2.5896518
3454,3826,2.0519414
3038,3826,1.9526024
1463,3826,3.2230263
2077,3826,2.535213
1317,3826,2.6799848
2258,3826,2.3004358
524,3826,4.5
1058,3826,2.6989985
1347,3826,3.3000567
2129,3826,2.9621587
2350,3826,2.8963668
3386,3826,2.855585
77,3826,4.5
2641,3826,2.5902262
293,3826,4.5
2012,3826,1.970695
1611,3826,2.7036645
1447,3826,2.3343873
3462,3826,2.5244002
5996,3826,2.9495008
245,3826,4.5
1941,3826,2.181623
3693,3826,2.1254935
2820,3826,2.0273125
2669,3826,2.7254055
5872,3826,2.76928
5312,3826,2.8355124
550,3826,4.5
4117,3826,3.4633193
752,3826,1.1217785
767,3826,3.1628673
1203,3826,2.6379585
1284,3826,2.0595288
1712,3826,3.2857156
90,3826,4.5
151,3826,4.5
608,3826,4.5
1579,3826,2.2670624
3143,3826,1.822427
4834,3826,2.7581968
3041,3826,2.3058422
1980,3826,2.0576015
749,3826,2.6587515
1120,3826,2.6403933
1842,3826,2.5078626
4802,3826,2.6671004
611,3826,4.5
753,3826,3.3238854
58,3826,4.5
188,3826,4.5
204,3826,4.5
150,3826,4.5
1033,3826,2.3990293
561,3826,4.5
4371,3826,2.8444974
349,3826,4.5
2303,3826,3.2771904
454,3826,4.5
1958,3826,3.0321083
199,3826,4.5
284,3826,4.5
1086,3826,2.6905782
5205,3826,4.5
149,3826,4.5
5878,3826,4.5
2642,3826,3.719818
3483,3826,3.1646867
3520,3826,2.0801306
2011,3826,2.4270043
302,3826,4.5
2446,3826,2.9175606
4085,3826,3.211196
1101,3826,1.5703803
1851,3826,1.9009972
2282,3826,2.8182535
1246,3826,2.608056
1117,3826,2.591303
134,3826,4.5
4607,3826,2.3171284
208,3826,4.5
2376,3826,1.5099639
148,1,4.5
463,1,4.5
496,1,4.5
1088,1,4.637824
5156,1,2.575788
243,1,4.5
392,1,4.5
623,1,4.5
737,1,4.066053
516,1,4.5
451,1,4.5
1265,1,4.5
65,1,4.5
255,1,4.5
588,1,4.5
78,1,4.5
918,1,3.36155
321,1,4.5
613,1,4.5
34,1,4.5
193,1,4.5
368,1,4.5
385,1,4.5
28,1,4.5
2683,1,4.158718
1243,1,4.4750547
300,1,4.5
412,1,4.5
1752,1,4.36507
76,1,4.5
3013,1,4.6070166
26,1,4.5
577,1,4.5
626,1,4.5
44,1,4.5
271,1,4.5
606,1,4.5
1875,1,4.3492713
236,1,4.5
329,1,4.5
4610,1,2.7403288
350,1,4.5
973,1,3.3152018
223,1,4.5
417,1,4.5
1077,1,3.542532
1978,1,3.4535646
333,1,4.5
601,1,4.5
372,1,4.5
2407,1,4.0152445
230,1,4.5
157,1,4.5
190,1,4.5
225,1,4.5
232,1,4.5
246,1,4.5
346,1,4.5
539,1,4.5
224,1,4.5
519,1,4.5
4277,1,4.7540426
5102,1,4.5
556,1,4.5
1425,1,4.543103
132,1,4.5
152,1,4.5
444,1,4.5
355,1,4.5
325,1,4.5
386,1,4.5
1266,1,4.82011
146,1,4.5
3970,1,4.147227
2239,1,4.970614
3648,1,3.5208004
1,1,4.5
3125,1,4.281325
5761,1,4.5
631,1,4.5
3192,1,5.0345345
182,1,4.5
1137,1,4.925817
2380,1,3.94105
4757,1,5.1211433
6,1,4.5
474,1,4.5
168,1,4.5
142,1,4.5
1242,1,4.026718
308,1,4.5
429,1,4.5
169,1,4.5
139,1,4.5
479,1,4.5
2880,1,3.4101033
5424,1,3.7504678
340,1,4.5
692,1,5.2051907
402,1,4.5
5492,1,4.5
4781,1,4.2549515
306,1,4.5
491,1,4.5
634,1,4.5
646,1,4.0898614
96,1,4.5
620,1,4.5
840,1,5.214096
1029,1,3.8289783
48,1,4.5
163,1,4.5
258,1,4.5
2824,1,4.256512
19,1,4.5
92,1,4.5
4322,1,4.204591
299,1,4.5
641,1,3.9697535
117,1,4.5
579,1,4.5
1252,1,3.3849003
1733,1,2.9558961
425,1,4.5
2041,1,4.088569
5291,1,4.5
4478,1,3.7469096
3824,1,3.674612
5675,1,4.1890492
112,1,4.5
563,1,4.5
615,1,4.5
3074,1,4.7629337
366,1,4.5
590,1,4.5
3832,1,4.3160596
523,1,4.5
531,1,4.5
979,1,2.535301
3471,1,3.7146077
462,1,4.5
202,1,4.5
263,1,4.5
9,1,4.5
231,1,4.5
1597,1,4.0617123
3562,1,4.4862504
1164,1,4.0585
1329,1,4.0356174
2688,1,4.0132136
1211,1,3.1095428
175,1,4.5
2271,1,4.336007
583,1,4.5
610,1,4.5
310,1,4.5
698,1,3.1828392
437,1,4.5
456,1,4.5
1451,1,4.7354164
5630,1,4.5
307,1,4.5
326,1,4.5
114,1,4.5
173,1,4.5
220,1,4.5
301,1,4.5
1737,1,4.2306542
1779,1,3.3787065
3229,1,4.1366725
8,1,4.5
495,1,4.5
2574,1,3.519916
555,1,4.5
23,1,4.5
49,1,4.5
380,1,4.5
629,1,4.5
736,1,4.61196
791,1,4.8859496
1287,1,4.5
162,1,4.5
549,1,4.5
2436,1,3.760719
2756,1,4.2572613
624,1,4.5
2070,1,5.0045457
136,1,4.5
453,1,4.5
1601,1,5.136152
314,1,4.5
664,1,4.1457863
691,1,4.1161966
1998,1,4.183728
273,1,4.5
343,1,4.5
434,1,4.5
585,1,4.5
51,1,4.5
194,1,4.5
428,1,4.5
957,1,4.6579485
438,1,4.5
467,1,4.5
2077,1,4.058356
543,1,4.5
1001,1,3.7944324
2258,1,4.15729
5053,1,2.4905958
524,1,4.5
533,1,4.5
239,1,4.5
264,1,4.5
389,1,4.5
635,1,4.5
395,1,4.5
403,1,4.5
509,1,4.5
10,1,4.5
2395,1,3.9987366
293,1,4.5
45,1,4.5
1611,1,4.3834095
3014,1,4.2561617
5172,1,4.5
38,1,4.5
418,1,4.5
1447,1,5.1346946
181,1,4.5
576,1,4.5
80,1,4.5
2980,1,4.5
73,1,4.5
237,1,4.5
1897,1,3.860415
121,1,4.5
1912,1,3.6094542
3560,1,4.171712
156,1,4.5
351,1,4.5
411,1,4.5
482,1,4.5
4063,1,4.3188276
528,1,4.5
21,1,4.5
214,1,4.5
550,1,4.5
5723,1,4.5
338,1,4.5
352,1,4.5
195,1,4.5
490,1,4.5
595,1,4.5
990,1,3.9224377
1712,1,4.8516755
60,1,4.5
90,1,4.5
75,1,4.5
630,1,4.5
2195,1,3.2447758
151,1,4.5
3532,1,4.1350427
4834,1,4.46527
272,1,4.5
376,1,4.5
56,1,4.5
109,1,4.5
378,1,4.5
213,1,4.5
478,1,4.5
574,1,4.5
1842,1,4.40162
536,1,4.5
611,1,4.5
204,1,4.5
575,1,4.5
4764,1,4.674428
150,1,4.5
369,1,4.5
413,1,4.5
541,1,4.5
68,1,4.5
147,1,4.5
198,1,4.5
546,1,4.5
424,1,4.5
123,1,4.5
1448,1,3.801618
284,1,4.5
1983,1,4.95988
4640,1,3.4117856
499,1,4.5
119,1,4.5
337,1,4.5
566,1,4.5
1141,1,4.585574
5991,1,4.5
131,1,4.5
149,1,4.5
3274,1,4.2521496
5734,1,4.5
294,1,4.5
529,1,4.5
118,1,4.5
1390,1,5.264904
99,1,4.5
184,1,4.5
302,1,4.5
2446,1,4.0833216
186,1,4.5
605,1,4.5
628,1,4.5
5371,1,4.5
215,1,4.5
716,1,4.110217
4744,1,3.1807308
420,1,4.5
1710,1,4.4738636
4602,1,3.3496146
18,1,4.5
2859,1,4.584263
755,1,4.7761955
5034,1,4.496503
5565,1,4.5
134,1,4.5
701,1,3.3420672
36,1,4.5
187,1,4.5
1889,206,2.8185225
285,206,4.5
225,206,4.5
855,206,3.7919748
1425,206,4.6045036
139,206,4.5
235,206,4.5
5387,206,3.7120006
1943,206,3.3161483
1717,206,3.2762797
171,206,4.5
752,206,4.068392
1284,206,4.3375535
546,206,4.5
1448,206,3.162849
864,206,3.8011186
3596,206,4.622859
1352,896,3.7122269
2775,896,4.5658507
1605,896,2.8358603
507,896,4.5
5,896,4.5
1227,896,3.7500377
590,896,4.5
1001,896,3.7131932
148,1008,4.5
481,1008,4.5
348,1008,4.5
544,1008,4.5
1748,1008,3.2390523
2909,1008,3.5642872
1181,1008,2.8445766
366,1008,4.5
461,1008,4.5
3610,1008,1.8716111
4940,1008,4.5
2271,1008,3.4847705
2756,1008,3.7742996
1422,1008,3.5029125
639,1008,3.4781053
4328,1008,3.0069666
5394,1008,4.5
1088,1172,4.9025025
5156,1172,3.642199
243,1172,4.5
392,1172,4.5
3475,1172,4.963911
516,1172,4.5
1699,1172,4.786199
4489,1172,4.299125
451,1172,4.5
5157,1172,4.5
588,1172,4.5
2247,1172,4.7955675
613,1172,4.5
4418,1172,3.7478673
193,1172,4.5
1243,1172,4.4148602
300,1172,4.5
1889,1172,3.2032804
329,1172,4.5
973,1172,3.8672335
3054,1172,4.335186
388,1172,4.5
5333,1172,4.0707545
333,1172,4.5
3963,1172,4.6170926
285,1172,4.5
319,1172,4.5
225,1172,4.5
346,1172,4.5
367,1172,4.5
1505,1172,4.5109277
1306,1172,4.1402974
1242,1172,4.0741525
4831,1172,4.740276
839,1172,4.6647434
500,1172,4.5
2880,1172,4.4435635
2849,1172,4.3989873
402,1172,4.5
339,1172,4.5
1551,1172,2.8929365
1029,1172,4.173745
415,1172,4.5
299,1172,4.5
2627,1172,3.702739
347,1172,4.5
1194,1172,4.3869386
2841,1172,4.4726486
1635,1172,4.410599
88,1172,4.5
547,1172,4.5
5470,1172,4.4119186
4589,1172,4.8022013
1698,1172,4.270136
35,1172,4.5
594,1172,4.5
1059,1172,3.3214514
2947,1172,4.5
307,1172,4.5
173,1172,4.5
59,1172,4.5
2574,1172,5.0133095
1717,1172,4.037
3002,1172,4.6850986
244,1172,4.5
446,1172,4.5
453,1172,4.5
331,1172,4.5
957,1172,4.7724633
3821,1172,3.366047
635,1172,4.5
1724,1172,5.142969
1960,1172,4.4466286
509,1172,4.5
2641,1172,4.2582617
518,1172,4.5
750,1172,4.4322977
293,1172,4.5
527,1172,4.5
5172,1172,4.5
216,1172,4.5
4579,1172,4.070168
1447,1172,4.780243
2980,1172,4.5
1421,1172,3.7254522
1897,1172,4.112397
62,1172,4.5
396,1172,4.5
1912,1172,3.7353191
2529,1172,4.2513475
411,1172,4.5
464,1172,4.5
550,1172,4.5
2544,1172,4.0081053
352,1172,4.5
195,1172,4.5
678,1172,4.4307265
5458,1172,3.6761856
382,1172,4.5
630,1172,4.5
151,1172,4.5
1579,1172,4.141149
4834,1172,4.131398
303,1172,4.5
3367,1172,4.665938
5394,1172,4.5
424,1172,4.5
270,1172,4.5
466,1172,4.5
131,1172,4.5
5734,1172,4.5
5878,1172,4.5
5371,1172,4.5
5019,1172,4.5
755,1172,4.629935
4467,1172,2.8477762
4607,1172,4.7395687
36,1172,4.5
208,1172,4.5
148,1391,4.5
496,1391,4.5
1088,1391,2.1093886
1645,1391,2.9951434
623,1391,4.5
1395,1391,4.0584188
137,1391,4.5
4294,1391,3.6847467
53,1391,4.5
255,1391,4.5
588,1391,4.5
970,1391,1.8440356
918,1391,1.1377202
4126,1391,3.2594404
3436,1391,2.8588183
368,1391,4.5
4169,1391,2.8957245
210,1391,4.5
436,1391,4.5
1243,1391,2.966668
2962,1391,2.0347862
26,1391,4.5
192,1391,4.5
271,1391,4.5
103,1391,4.5
329,1391,4.5
336,1391,4.5
984,1391,2.7692957
3054,1391,2.5521865
3792,1391,2.1897066
22,1391,4.5
2242,1391,2.4576766
93,1391,4.5
157,1391,4.5
232,1391,4.5
476,1391,4.5
1425,1391,3.7740684
355,1391,4.5
774,1391,2.575652
935,1391,2.6213143
2796,1391,1.8694586
2239,1391,2.8217032
3648,1391,2.0896323
1516,1391,3.2708044
770,1391,2.3699293
5761,1391,4.5
1616,1391,1.8350157
474,1391,4.5
1952,1391,2.4365501
308,1391,4.5
40,1391,4.5
139,1391,4.5
431,1391,4.5
692,1391,3.1675045
3012,1391,2.8169844
235,1391,4.5
620,1391,4.5
452,1391,4.5
48,1391,4.5
1930,1391,3.2311597
279,1391,4.5
92,1391,4.5
2176,1391,3.5026183
1186,1391,3.5566878
117,1391,4.5
1733,1391,2.6206944
2847,1391,1.9250879
4478,1391,2.415299
2691,1391,2.9075193
1194,1391,3.2187304
563,1391,4.5
3401,1391,2.4583337
179,1391,4.5
127,1391,4.5
461,1391,4.5
937,1391,3.8912003
531,1391,4.5
462,1391,4.5
202,1391,4.5
2926,1391,1.709678
1219,1391,3.3246636
1329,1391,1.7224826
4940,1391,4.5
505,1391,4.5
1211,1391,2.493248
1369,1391,3.3069105
1451,1391,3.586832
5630,1391,4.5
229,1391,4.5
3085,1391,1.7236679
5938,1391,4.5
494,1391,4.5
1737,1391,3.081979
445,1391,4.5
1779,1391,4.7798004
3505,1391,2.9470115
2784,1391,2.7681248
549,1391,4.5
2918,1391,3.0784292
136,1391,4.5
453,1391,4.5
1601,1391,3.2859573
343,1391,4.5
585,1391,4.5
438,1391,4.5
129,1391,4.5
2077,1391,3.2291946
543,1391,4.5
5053,1391,5.065646
533,1391,4.5
264,1391,4.5
869,1391,3.7416987
3695,1391,3.9574966
509,1391,4.5
3807,1391,3.8635042
2462,1391,3.0853617
569,1391,4.5
216,1391,4.5
261,1391,4.5
1447,1391,2.8717067
510,1391,4.5
25,1391,4.5
245,1391,4.5
3842,1391,3.605817
396,1391,4.5
1912,1391,1.9332277
351,1391,4.5
482,1391,4.5
214,1391,4.5
550,1391,4.5
2544,1391,3.1115513
5723,1391,4.5
335,1391,4.5
352,1391,4.5
195,1391,4.5
678,1391,3.2008114
5812,1391,2.1001906
1203,1391,3.2668743
90,1391,4.5
75,1391,4.5
3953,1391,3.8307106
2634,1391,2.520912
151,1391,4.5
272,1391,4.5
1383,1391,2.2837634
1842,1391,3.2687604
58,1391,4.5
204,1391,4.5
1033,1391,3.352124
5654,1391,3.6773334
260,1391,4.5
147,1391,4.5
546,1391,4.5
5394,1391,4.5
344,1391,4.5
424,1391,4.5
1448,1391,2.4358745
242,1391,4.5
284,1391,4.5
4640,1391,1.841447
337,1391,4.5
566,1391,4.5
3274,1391,2.969016
5878,1391,4.5
571,1391,4.5
302,1391,4.5
4748,1391,3.3290877
1851,1391,2.3516421
632,1391,4.5
1584,1391,2.9568412
716,1391,4.163595
2282,1391,4.205545
252,1391,4.5
18,1391,4.5
475,1391,4.5
1246,1391,3.306389
2859,1391,2.6065094
5831,1391,2.8584287
934,1391,2.551537
134,1391,4.5
4277,1504,5.550468
1164,1504,3.685279
1087,1516,3.5175877
1194,1516,3.4936845
1779,1516,3.8713977
649,1516,3.5812163
1671,1516,4.0058165
752,1516,3.9733665
371,1516,4.5
149,1516,4.5
4771,1516,3.7729375
302,1516,4.5
4186,2296,1.7561067
5682,2296,4.5
368,2296,4.5
587,2296,4.5
2015,2296,3.0821743
329,2296,4.5
223,2296,4.5
346,2296,4.5
476,2296,4.5
855,2296,2.072756
386,2296,4.5
1516,2296,2.2635283
770,2296,3.3867917
5761,2296,4.5
699,2296,2.904512
3509,2296,1.855984
19,2296,4.5
5580,2296,3.0921514
461,2296,4.5
531,2296,4.5
1142,2296,1.9598497
1737,2296,2.623191
2436,2296,2.6519406
